Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Men  18-69,2015,Upper Bound,22.6,18180041,,,,Men  18-69 - Not meeting WHO recommendations,Men,23.88
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Women 18-29,2015,Estimated,48.9,41946335,viz_women_age,Percentage not meeting WHO recommendations on physical activity,,Women 18-29 - Not meeting WHO recommendations,Women,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Women 18-29,2015,Lower Bound,42.5,61251042,,,,Women 18-29 - Not meeting WHO recommendations,Women,23.88
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Women 18-29,2015,Upper Bound,55.3,93841639,,,,Women 18-29 - Not meeting WHO recommendations,Women,14.71
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Women 30-49,2015,Estimated,31.8,61251042,viz_women_age,Percentage not meeting WHO recommendations on physical activity,,Women 30-49 - Not meeting WHO recommendations,Women,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Women 30-49,2015,Lower Bound,28.4,93841639,,,,Women 30-49 - Not meeting WHO recommendations,Women,23.88
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Women 30-49,2015,Upper Bound,35.2,69012474,,,,Women 30-49 - Not meeting WHO recommendations,Women,14.71
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Women 50-69,2015,Estimated,26,93841639,viz_women_age,Percentage not meeting WHO recommendations on physical activity,,Women 50-69 - Not meeting WHO recommendations,Women,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Women 50-69,2015,Lower Bound,21.8,69012474,,,,Women 50-69 - Not meeting WHO recommendations,Women,23.88
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Women 50-69,2015,Upper Bound,30.2,101479481,,,,Women 50-69 - Not meeting WHO recommendations,Women,14.71
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Women  18-69,2015,Estimated,35.7,69012474,viz_women_age,Percentage not meeting WHO recommendations on physical activity,,Women  18-69 - Not meeting WHO recommendations,Women,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Women  18-69,2015,Lower Bound,32.7,101479481,,,,Women  18-69 - Not meeting WHO recommendations,Women,23.88
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Age,Women  18-69,2015,Upper Bound,38.7,104371480,,,,Women  18-69 - Not meeting WHO recommendations,Women,14.71
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Area,Rural Men,2015,Estimated,15.8,18180041,viz_sex_area,Percentage not meeting WHO recommendations on physical activity,,Rural Men - Not meeting WHO recommendations,Men,81.98
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Area,Rural Men,2015,Lower Bound,13,109006092,,,,Rural Men - Not meeting WHO recommendations,Men,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Area,Rural Men,2015,Upper Bound,18.7,30477214,,,,Rural Men - Not meeting WHO recommendations,Men,23.88
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Area,Rural Women,2015,Estimated,30.6,30477214,viz_sex_area,Percentage not meeting WHO recommendations on physical activity,,Rural Women - Not meeting WHO recommendations,Women,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Area,Rural Women,2015,Lower Bound,26.5,14694812,,,,Rural Women - Not meeting WHO recommendations,Women,23.88
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Area,Rural Women,2015,Upper Bound,34.7,81495031,,,,Rural Women - Not meeting WHO recommendations,Women,14.71
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Area,Urban Men,2015,Estimated,29,29513214,viz_sex_area,Percentage not meeting WHO recommendations on physical activity,,Urban Men - Not meeting WHO recommendations,Men,81.98
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Area,Urban Men,2015,Lower Bound,24.9,18180041,,,,Urban Men - Not meeting WHO recommendations,Men,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Area,Urban Men,2015,Upper Bound,33,109006092,,,,Urban Men - Not meeting WHO recommendations,Men,23.88
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Area,Urban Women,2015,Estimated,44.8,109006092,viz_sex_area,Percentage not meeting WHO recommendations on physical activity,,Urban Women - Not meeting WHO recommendations,Women,73.33
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Area,Urban Women,2015,Lower Bound,40.8,30477214,,,,Urban Women - Not meeting WHO recommendations,Women,23.88
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Sex by Area,Urban Women,2015,Upper Bound,48.9,14694812,,,,Urban Women - Not meeting WHO recommendations,Women,14.71
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Total,Total,2015,Estimated,28.1,104371480,viz_total,Percentage not meeting WHO recommendations on physical activity,table_total,1.Total - Not meeting WHO recommendations,,
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Total,Total,2015,Lower Bound,25.9,101318815,,,table_total,1.Total - Not meeting WHO recommendations,,
Percentage not meeting WHO recommendations on physical activity,Not meeting WHO recommendations,Total,Total,2015,Upper Bound,30.2,90628308,,,table_total,1.Total - Not meeting WHO recommendations,,
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age,18-29,2015,Estimated,61.1,90628308,viz_age,Percentage who do not engage in vigorous physical activity,,18-29 - No vigorous physical activity,Total,82.11
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age,18-29,2015,Lower Bound,56.5,29513214,,,,18-29 - No vigorous physical activity,Total,84.45
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age,18-29,2015,Upper Bound,65.8,18180041,,,,18-29 - No vigorous physical activity,Total,81.98
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age,30-49,2015,Estimated,62.9,29513214,viz_age,Percentage who do not engage in vigorous physical activity,,30-49 - No vigorous physical activity,Total,82.11
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age,30-49,2015,Lower Bound,59.7,18180041,,,,30-49 - No vigorous physical activity,Total,84.45
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age,30-49,2015,Upper Bound,66.1,109006092,,,,30-49 - No vigorous physical activity,Total,81.98
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age,50-69,2015,Estimated,78.3,18180041,viz_age,Percentage who do not engage in vigorous physical activity,,50-69 - No vigorous physical activity,Total,82.11
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age,50-69,2015,Lower Bound,75.3,109006092,,,,50-69 - No vigorous physical activity,Total,84.45
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age,50-69,2015,Upper Bound,81.3,30477214,,,,50-69 - No vigorous physical activity,Total,81.98
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age, 18-69,2015,Estimated,66,109006092,viz_age,Percentage who do not engage in vigorous physical activity,, 18-69 - No vigorous physical activity,Total,82.11
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age, 18-69,2015,Lower Bound,63.6,30477214,,,, 18-69 - No vigorous physical activity,Total,84.45
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age, 18-69,2015,Upper Bound,68.4,14694812,,,, 18-69 - No vigorous physical activity,Total,81.98
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age by Area,Rural 18-29,2015,Estimated,,14694812,viz_age_area,Percentage who do not engage in vigorous physical activity,,Rural 18-29 - No vigorous physical activity,Rural,11.89
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age by Area,Rural 18-29,2015,Lower Bound,,81495031,,,,Rural 18-29 - No vigorous physical activity,Rural,65.94
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age by Area,Rural 18-29,2015,Upper Bound,,41946335,,,,Rural 18-29 - No vigorous physical activity,Rural,33.94
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age by Area,Rural 30-49,2015,Estimated,,41946335,viz_age_area,Percentage who do not engage in vigorous physical activity,,Rural 30-49 - No vigorous physical activity,Rural,11.89
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age by Area,Rural 30-49,2015,Lower Bound,,61251042,,,,Rural 30-49 - No vigorous physical activity,Rural,65.94
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age by Area,Rural 30-49,2015,Upper Bound,,93841639,,,,Rural 30-49 - No vigorous physical activity,Rural,33.94
Percentage who do not engage in vigorous physical activity,No vigorous physical activity,Age by Area,Rural 50-69,2015,Estimated,,93841639,viz_age_area,Percentage who do not engage in vigorous physical activity,,Rural 50-69 - No vigorous physical activity,Rural,11.89
