Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Men Age Group 3,2015,Lower Bound,30.2,37324082,,,Men,10.29
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Men Age Group 4,2015,Lower Bound,57.06,70520268,,,Men,10.29
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Area,Urban Men,2015,Lower Bound,1.558,1925527,,,Men,10.29
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Area,Rural Men,2015,Lower Bound,39.66,49015665,,,Men,10.29
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Area,Urban Women,2015,Lower Bound,15.07,18624964,,,Women,30.2
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Area,Rural Women,2015,Lower Bound,21.68,26794241,,,Women,30.2
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Urban Age Group 1,2015,Lower Bound,9.56,11815173,,,Urban,21.68
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Rural Age Group 1,2015,Lower Bound,2.651,3276362,,,Rural,9.56
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Urban Age Group 2,2015,Lower Bound,15.85,19588963,,,Urban,21.68
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Rural Age Group 2,2015,Lower Bound,18.1,22369731,,,Rural,9.56
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Urban Age Group 3,2015,Lower Bound,50.23,62079093,,,Urban,21.68
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Rural Age Group 3,2015,Lower Bound,90.62,111996963,,,Rural,9.56
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Urban Age Group 4,2015,Lower Bound,10.29,12717377,,,Urban,21.68
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Rural Age Group 4,2015,Lower Bound,30.2,37324082,,,Rural,9.56
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Total,Total,2015,Upper Bound,57.06,70520268,,,"",
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex,Men,2015,Upper Bound,1.558,1925527,,,Total,57.06
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex,Women,2015,Upper Bound,39.66,49015665,,,Total,57.06
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age,Age Group 1,2015,Upper Bound,15.07,18624964,,,Total,57.06
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age,Age Group 2,2015,Upper Bound,21.68,26794241,,,Total,57.06
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age,Age Group 3,2015,Upper Bound,9.56,11815173,,,Total,57.06
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age,Age Group 4,2015,Upper Bound,2.651,3276362,,,Total,57.06
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Area,Urban,2015,Upper Bound,15.85,19588963,,,Total,57.06
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Area,Rural,2015,Upper Bound,18.1,22369731,,,Total,57.06
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Women Age Group 1,2015,Upper Bound,50.23,62079093,,,Women,39.66
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Women Age Group 2,2015,Upper Bound,90.62,111996963,,,Women,39.66
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Women Age Group 3,2015,Upper Bound,10.29,12717377,,,Women,39.66
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Women Age Group 4,2015,Upper Bound,30.2,37324082,,,Women,39.66
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Men Age Group 1,2015,Upper Bound,57.06,70520268,,,Men,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Men Age Group 2,2015,Upper Bound,1.558,1925527,,,Men,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Men Age Group 3,2015,Upper Bound,39.66,49015665,,,Men,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Age,Men Age Group 4,2015,Upper Bound,15.07,18624964,,,Men,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Area,Urban Men,2015,Upper Bound,21.68,26794241,,,Men,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Area,Rural Men,2015,Upper Bound,9.56,11815173,,,Men,1.558
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Area,Urban Women,2015,Upper Bound,2.651,3276362,,,Women,39.66
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Sex by Area,Rural Women,2015,Upper Bound,15.85,19588963,,,Women,39.66
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Urban Age Group 1,2015,Upper Bound,18.1,22369731,,,Urban,15.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Rural Age Group 1,2015,Upper Bound,50.23,62079093,,,Rural,18.1
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Urban Age Group 2,2015,Upper Bound,90.62,111996963,,,Urban,15.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Rural Age Group 2,2015,Upper Bound,10.29,12717377,,,Rural,18.1
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Urban Age Group 3,2015,Upper Bound,30.2,37324082,,,Urban,15.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Rural Age Group 3,2015,Upper Bound,57.06,70520268,,,Rural,18.1
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Urban Age Group 4,2015,Upper Bound,1.558,1925527,,,Urban,15.85
Percentage with raised BP (SBP >= 140 and/or DBP >= 90 mmHg) excluding currently on medication for raised BP,"Raised BP, no medication",Age by Area,Rural Age Group 4,2015,Lower Bound,39.66,49015665,,,Rural,9.56
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Total,Total,2015,Estimated,15.07,18624964,viz_total,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,"",
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Sex,Men,2015,Estimated,21.68,26794241,viz_sex,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Total,15.07
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Sex,Women,2015,Estimated,9.56,11815173,viz_sex,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Total,15.07
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age,Age Group 1,2015,Estimated,2.651,3276362,viz_age,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Total,15.07
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age,Age Group 2,2015,Estimated,15.85,19588963,viz_age,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Total,15.07
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age,Age Group 3,2015,Estimated,18.1,22369731,viz_age,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Total,15.07
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age,Age Group 4,2015,Estimated,50.23,62079093,viz_age,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Total,15.07
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Area,Urban,2015,Estimated,90.62,111996963,viz_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Total,15.07
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Area,Rural,2015,Estimated,10.29,12717377,viz_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Total,15.07
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Sex by Age,Women Age Group 1,2015,Estimated,30.2,37324082,viz_women_age,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Women,9.56
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Sex by Age,Women Age Group 2,2015,Estimated,57.06,70520268,viz_women_age,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Women,9.56
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Sex by Age,Women Age Group 3,2015,Estimated,1.558,1925527,viz_women_age,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Women,9.56
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Sex by Age,Women Age Group 4,2015,Estimated,39.66,49015665,viz_women_age,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Women,9.56
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Sex by Age,Men Age Group 1,2015,Estimated,15.07,18624964,viz_men_age,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Men,21.68
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Sex by Age,Men Age Group 2,2015,Estimated,21.68,26794241,viz_men_age,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Men,21.68
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Sex by Age,Men Age Group 3,2015,Estimated,9.56,11815173,viz_men_age,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Men,21.68
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Sex by Age,Men Age Group 4,2015,Estimated,2.651,3276362,viz_men_age,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Men,21.68
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Sex by Area,Urban Men,2015,Estimated,15.85,19588963,viz_sex_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Men,21.68
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Sex by Area,Rural Men,2015,Estimated,18.1,22369731,viz_sex_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Men,21.68
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Sex by Area,Urban Women,2015,Estimated,50.23,62079093,viz_sex_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Women,9.56
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Sex by Area,Rural Women,2015,Estimated,90.62,111996963,viz_sex_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Women,9.56
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Urban Age Group 1,2015,Estimated,10.29,12717377,viz_age_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Urban,90.62
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Rural Age Group 1,2015,Estimated,30.2,37324082,viz_age_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Rural,10.29
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Urban Age Group 2,2015,Estimated,57.06,70520268,viz_age_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Urban,90.62
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Rural Age Group 2,2015,Estimated,1.558,1925527,viz_age_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Rural,10.29
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Urban Age Group 3,2015,Estimated,39.66,49015665,viz_age_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Urban,90.62
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Rural Age Group 3,2015,Estimated,15.07,18624964,viz_age_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Rural,10.29
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Urban Age Group 4,2015,Estimated,21.68,26794241,viz_age_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Urban,90.62
Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Raised BP on medication,Age by Area,Rural Age Group 4,2015,Estimated,9.56,11815173,viz_age_area,Percentage with controlled BP (SBP<=140 and/or DBP<=90 mmHg) and currently on medication,Rural,10.29
