Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Rural Age Group 4,2015,Lower Bound,10.43,,,,Rural,12.48
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Total,Total,2015,Upper Bound,5.693,,,,"",
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex,Men,2015,Upper Bound,9.511,,,,Total,5.693
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex,Women,2015,Upper Bound,2.626,,,,Total,5.693
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age,Age Group 1,2015,Upper Bound,1.471,,,,Total,5.693
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age,Age Group 2,2015,Upper Bound,10.04,,,,Total,5.693
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age,Age Group 3,2015,Upper Bound,1.123,,,,Total,5.693
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age,Age Group 4,2015,Upper Bound,10.57,,,,Total,5.693
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Area,Urban,2015,Upper Bound,1.195,,,,Total,5.693
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Area,Rural,2015,Upper Bound,8.651,,,,Total,5.693
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Women Age Group 1,2015,Upper Bound,4.405,,,,Women,2.626
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Women Age Group 2,2015,Upper Bound,5.957,,,,Women,2.626
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Women Age Group 3,2015,Upper Bound,6.695,,,,Women,2.626
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Women Age Group 4,2015,Upper Bound,12.48,,,,Women,2.626
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Men Age Group 1,2015,Upper Bound,11.62,,,,Men,9.511
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Men Age Group 2,2015,Upper Bound,9.592,,,,Men,9.511
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Men Age Group 3,2015,Upper Bound,10.18,,,,Men,9.511
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Age,Men Age Group 4,2015,Upper Bound,2.913,,,,Men,9.511
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Area,Urban Men,2015,Upper Bound,11.69,,,,Men,9.511
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Area,Rural Men,2015,Upper Bound,2.511,,,,Men,9.511
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Area,Urban Women,2015,Upper Bound,10.46,,,,Women,2.626
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Sex by Area,Rural Women,2015,Upper Bound,10.8,,,,Women,2.626
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Urban Age Group 1,2015,Upper Bound,9.427,,,,Urban,1.195
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Rural Age Group 1,2015,Upper Bound,1.335,,,,Rural,8.651
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Urban Age Group 2,2015,Upper Bound,8.528,,,,Urban,1.195
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Rural Age Group 2,2015,Upper Bound,5.234,,,,Rural,8.651
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Urban Age Group 3,2015,Upper Bound,9.494,,,,Urban,1.195
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Rural Age Group 3,2015,Upper Bound,12.54,,,,Rural,8.651
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Urban Age Group 4,2015,Upper Bound,3.099,,,,Urban,1.195
Average number of daily uses of smokeless tobacco products,"Snuff, by mouth",Age by Area,Rural Age Group 4,2015,Lower Bound,12.4,,,,Rural,12.48
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Total,Total,2015,Estimated,3.875,,viz_total,Average number of daily uses of smokeless tobacco products,"",
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex,Men,2015,Estimated,8.386,,viz_sex,Average number of daily uses of smokeless tobacco products,Total,3.875
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex,Women,2015,Estimated,4.614,,viz_sex,Average number of daily uses of smokeless tobacco products,Total,3.875
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age,Age Group 1,2015,Estimated,10.43,,viz_age,Average number of daily uses of smokeless tobacco products,Total,3.875
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age,Age Group 2,2015,Estimated,5.693,,viz_age,Average number of daily uses of smokeless tobacco products,Total,3.875
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age,Age Group 3,2015,Estimated,9.511,,viz_age,Average number of daily uses of smokeless tobacco products,Total,3.875
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age,Age Group 4,2015,Estimated,2.626,,viz_age,Average number of daily uses of smokeless tobacco products,Total,3.875
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Area,Urban,2015,Estimated,1.471,,viz_area,Average number of daily uses of smokeless tobacco products,Total,3.875
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Area,Rural,2015,Estimated,10.04,,viz_area,Average number of daily uses of smokeless tobacco products,Total,3.875
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Women Age Group 1,2015,Estimated,1.123,,viz_women_age,Average number of daily uses of smokeless tobacco products,Women,4.614
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Women Age Group 2,2015,Estimated,10.57,,viz_women_age,Average number of daily uses of smokeless tobacco products,Women,4.614
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Women Age Group 3,2015,Estimated,1.195,,viz_women_age,Average number of daily uses of smokeless tobacco products,Women,4.614
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Women Age Group 4,2015,Estimated,8.651,,viz_women_age,Average number of daily uses of smokeless tobacco products,Women,4.614
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Men Age Group 1,2015,Estimated,4.405,,viz_men_age,Average number of daily uses of smokeless tobacco products,Men,8.386
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Men Age Group 2,2015,Estimated,5.957,,viz_men_age,Average number of daily uses of smokeless tobacco products,Men,8.386
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Men Age Group 3,2015,Estimated,6.695,,viz_men_age,Average number of daily uses of smokeless tobacco products,Men,8.386
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Men Age Group 4,2015,Estimated,12.48,,viz_men_age,Average number of daily uses of smokeless tobacco products,Men,8.386
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Area,Urban Men,2015,Estimated,11.62,,viz_sex_area,Average number of daily uses of smokeless tobacco products,Men,8.386
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Area,Rural Men,2015,Estimated,9.592,,viz_sex_area,Average number of daily uses of smokeless tobacco products,Men,8.386
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Area,Urban Women,2015,Estimated,10.18,,viz_sex_area,Average number of daily uses of smokeless tobacco products,Women,4.614
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Area,Rural Women,2015,Estimated,2.913,,viz_sex_area,Average number of daily uses of smokeless tobacco products,Women,4.614
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age by Area,Urban Age Group 1,2015,Estimated,11.69,,viz_age_area,Average number of daily uses of smokeless tobacco products,Urban,1.471
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age by Area,Rural Age Group 1,2015,Estimated,2.511,,viz_age_area,Average number of daily uses of smokeless tobacco products,Rural,10.04
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age by Area,Urban Age Group 2,2015,Estimated,10.46,,viz_age_area,Average number of daily uses of smokeless tobacco products,Urban,1.471
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age by Area,Rural Age Group 2,2015,Estimated,10.8,,viz_age_area,Average number of daily uses of smokeless tobacco products,Rural,10.04
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age by Area,Urban Age Group 3,2015,Estimated,9.427,,viz_age_area,Average number of daily uses of smokeless tobacco products,Urban,1.471
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age by Area,Rural Age Group 3,2015,Estimated,1.335,,viz_age_area,Average number of daily uses of smokeless tobacco products,Rural,10.04
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age by Area,Urban Age Group 4,2015,Estimated,8.528,,viz_age_area,Average number of daily uses of smokeless tobacco products,Urban,1.471
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age by Area,Rural Age Group 4,2015,Estimated,5.234,,viz_age_area,Average number of daily uses of smokeless tobacco products,Rural,10.04
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Total,Total,2015,Lower Bound,9.494,,,,"",
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex,Men,2015,Lower Bound,12.54,,,,Total,9.494
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex,Women,2015,Lower Bound,3.099,,,,Total,9.494
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age,Age Group 1,2015,Lower Bound,12.4,,,,Total,9.494
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age,Age Group 2,2015,Lower Bound,3.875,,,,Total,9.494
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age,Age Group 3,2015,Lower Bound,8.386,,,,Total,9.494
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age,Age Group 4,2015,Lower Bound,4.614,,,,Total,9.494
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Area,Urban,2015,Lower Bound,10.43,,,,Total,9.494
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Area,Rural,2015,Lower Bound,5.693,,,,Total,9.494
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Women Age Group 1,2015,Lower Bound,9.511,,,,Women,3.099
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Women Age Group 2,2015,Lower Bound,2.626,,,,Women,3.099
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Women Age Group 3,2015,Lower Bound,1.471,,,,Women,3.099
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Women Age Group 4,2015,Lower Bound,10.04,,,,Women,3.099
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Men Age Group 1,2015,Lower Bound,1.123,,,,Men,12.54
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Men Age Group 2,2015,Lower Bound,10.57,,,,Men,12.54
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Men Age Group 3,2015,Lower Bound,1.195,,,,Men,12.54
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Men Age Group 4,2015,Lower Bound,8.651,,,,Men,12.54
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Area,Urban Men,2015,Lower Bound,4.405,,,,Men,12.54
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Area,Rural Men,2015,Lower Bound,5.957,,,,Men,12.54
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Area,Urban Women,2015,Lower Bound,6.695,,,,Women,3.099
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Area,Rural Women,2015,Lower Bound,12.48,,,,Women,3.099
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age by Area,Urban Age Group 1,2015,Lower Bound,11.62,,,,Urban,10.43
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age by Area,Rural Age Group 1,2015,Lower Bound,9.592,,,,Rural,5.693
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age by Area,Urban Age Group 2,2015,Lower Bound,10.18,,,,Urban,10.43
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age by Area,Rural Age Group 2,2015,Lower Bound,2.913,,,,Rural,5.693
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age by Area,Urban Age Group 3,2015,Lower Bound,11.69,,,,Urban,10.43
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age by Area,Rural Age Group 3,2015,Lower Bound,2.511,,,,Rural,5.693
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age by Area,Urban Age Group 4,2015,Lower Bound,10.46,,,,Urban,10.43
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age by Area,Rural Age Group 4,2015,Lower Bound,10.8,,,,Rural,5.693
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Total,Total,2015,Upper Bound,9.427,,,,"",
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex,Men,2015,Upper Bound,1.335,,,,Total,9.427
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex,Women,2015,Upper Bound,8.528,,,,Total,9.427
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age,Age Group 1,2015,Upper Bound,5.234,,,,Total,9.427
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age,Age Group 2,2015,Upper Bound,9.494,,,,Total,9.427
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age,Age Group 3,2015,Upper Bound,12.54,,,,Total,9.427
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Age,Age Group 4,2015,Upper Bound,3.099,,,,Total,9.427
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Area,Urban,2015,Upper Bound,12.4,,,,Total,9.427
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Area,Rural,2015,Upper Bound,3.875,,,,Total,9.427
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Women Age Group 1,2015,Upper Bound,8.386,,,,Women,8.528
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Women Age Group 2,2015,Upper Bound,4.614,,,,Women,8.528
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Women Age Group 3,2015,Upper Bound,10.43,,,,Women,8.528
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Women Age Group 4,2015,Upper Bound,5.693,,,,Women,8.528
Average number of daily uses of smokeless tobacco products,"Snuff, by nose",Sex by Age,Men Age Group 1,2015,Upper Bound,9.511,,,,Men,1.335
