Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Area,Rural,2015,Estimated,8.861,,viz_area,Mean triglycerides (mmol/L or md/dl),Total,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Women Age Group 1,2015,Estimated,11.18,,viz_women_age,Mean triglycerides (mmol/L or md/dl),Women,1.494
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Women Age Group 2,2015,Estimated,1.505,,viz_women_age,Mean triglycerides (mmol/L or md/dl),Women,1.494
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Women Age Group 3,2015,Estimated,1.116,,viz_women_age,Mean triglycerides (mmol/L or md/dl),Women,1.494
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Women Age Group 4,2015,Estimated,11.08,,viz_women_age,Mean triglycerides (mmol/L or md/dl),Women,1.494
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Men Age Group 1,2015,Estimated,2.634,,viz_men_age,Mean triglycerides (mmol/L or md/dl),Men,8.461
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Men Age Group 2,2015,Estimated,12.83,,viz_men_age,Mean triglycerides (mmol/L or md/dl),Men,8.461
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Men Age Group 3,2015,Estimated,8.402,,viz_men_age,Mean triglycerides (mmol/L or md/dl),Men,8.461
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Men Age Group 4,2015,Estimated,8.461,,viz_men_age,Mean triglycerides (mmol/L or md/dl),Men,8.461
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Area,Urban Men,2015,Estimated,1.494,,viz_sex_area,Mean triglycerides (mmol/L or md/dl),Men,8.461
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Area,Rural Men,2015,Estimated,10.32,,viz_sex_area,Mean triglycerides (mmol/L or md/dl),Men,8.461
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Area,Urban Women,2015,Estimated,10.79,,viz_sex_area,Mean triglycerides (mmol/L or md/dl),Women,1.494
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Area,Rural Women,2015,Estimated,3.101,,viz_sex_area,Mean triglycerides (mmol/L or md/dl),Women,1.494
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Urban Age Group 1,2015,Estimated,12.32,,viz_age_area,Mean triglycerides (mmol/L or md/dl),Urban,12.78
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Rural Age Group 1,2015,Estimated,12.78,,viz_age_area,Mean triglycerides (mmol/L or md/dl),Rural,8.861
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Urban Age Group 2,2015,Estimated,8.861,,viz_age_area,Mean triglycerides (mmol/L or md/dl),Urban,12.78
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Rural Age Group 2,2015,Estimated,11.18,,viz_age_area,Mean triglycerides (mmol/L or md/dl),Rural,8.861
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Urban Age Group 3,2015,Estimated,1.505,,viz_age_area,Mean triglycerides (mmol/L or md/dl),Urban,12.78
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Rural Age Group 3,2015,Estimated,1.116,,viz_age_area,Mean triglycerides (mmol/L or md/dl),Rural,8.861
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Urban Age Group 4,2015,Estimated,11.08,,viz_age_area,Mean triglycerides (mmol/L or md/dl),Urban,12.78
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Rural Age Group 4,2015,Estimated,2.634,,viz_age_area,Mean triglycerides (mmol/L or md/dl),Rural,8.861
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Total,Total,2015,Lower Bound,12.83,,,,"",
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex,Men,2015,Lower Bound,8.402,,,,Total,12.83
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex,Women,2015,Lower Bound,8.461,,,,Total,12.83
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age,Age Group 1,2015,Lower Bound,1.494,,,,Total,12.83
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age,Age Group 2,2015,Lower Bound,10.32,,,,Total,12.83
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age,Age Group 3,2015,Lower Bound,10.79,,,,Total,12.83
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age,Age Group 4,2015,Lower Bound,3.101,,,,Total,12.83
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Area,Urban,2015,Lower Bound,12.32,,,,Total,12.83
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Area,Rural,2015,Lower Bound,12.78,,,,Total,12.83
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Women Age Group 1,2015,Lower Bound,8.861,,,,Women,8.461
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Women Age Group 2,2015,Lower Bound,11.18,,,,Women,8.461
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Women Age Group 3,2015,Lower Bound,1.505,,,,Women,8.461
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Women Age Group 4,2015,Lower Bound,1.116,,,,Women,8.461
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Men Age Group 1,2015,Lower Bound,11.08,,,,Men,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Men Age Group 2,2015,Lower Bound,2.634,,,,Men,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Men Age Group 3,2015,Lower Bound,12.83,,,,Men,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Men Age Group 4,2015,Lower Bound,8.402,,,,Men,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Area,Urban Men,2015,Lower Bound,8.461,,,,Men,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Area,Rural Men,2015,Lower Bound,1.494,,,,Men,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Area,Urban Women,2015,Lower Bound,10.32,,,,Women,8.461
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Area,Rural Women,2015,Lower Bound,10.79,,,,Women,8.461
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Urban Age Group 1,2015,Lower Bound,3.101,,,,Urban,12.32
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Rural Age Group 1,2015,Lower Bound,12.32,,,,Rural,12.78
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Urban Age Group 2,2015,Lower Bound,12.78,,,,Urban,12.32
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Rural Age Group 2,2015,Lower Bound,8.861,,,,Rural,12.78
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Urban Age Group 3,2015,Lower Bound,11.18,,,,Urban,12.32
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Rural Age Group 3,2015,Lower Bound,1.505,,,,Rural,12.78
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Urban Age Group 4,2015,Lower Bound,1.116,,,,Urban,12.32
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Rural Age Group 4,2015,Lower Bound,11.08,,,,Rural,12.78
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Total,Total,2015,Upper Bound,2.634,,,,"",
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex,Men,2015,Upper Bound,12.83,,,,Total,2.634
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex,Women,2015,Upper Bound,8.402,,,,Total,2.634
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age,Age Group 1,2015,Upper Bound,8.461,,,,Total,2.634
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age,Age Group 2,2015,Upper Bound,1.494,,,,Total,2.634
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age,Age Group 3,2015,Upper Bound,10.32,,,,Total,2.634
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age,Age Group 4,2015,Upper Bound,10.79,,,,Total,2.634
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Area,Urban,2015,Upper Bound,3.101,,,,Total,2.634
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Area,Rural,2015,Upper Bound,12.32,,,,Total,2.634
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Women Age Group 1,2015,Upper Bound,12.78,,,,Women,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Women Age Group 2,2015,Upper Bound,8.861,,,,Women,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Women Age Group 3,2015,Upper Bound,11.18,,,,Women,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Women Age Group 4,2015,Upper Bound,1.505,,,,Women,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Men Age Group 1,2015,Upper Bound,1.116,,,,Men,12.83
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Men Age Group 2,2015,Upper Bound,11.08,,,,Men,12.83
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Men Age Group 3,2015,Upper Bound,2.634,,,,Men,12.83
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Age,Men Age Group 4,2015,Upper Bound,12.83,,,,Men,12.83
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Area,Urban Men,2015,Upper Bound,8.402,,,,Men,12.83
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Area,Rural Men,2015,Upper Bound,8.461,,,,Men,12.83
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Area,Urban Women,2015,Upper Bound,1.494,,,,Women,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Sex by Area,Rural Women,2015,Upper Bound,10.32,,,,Women,8.402
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Urban Age Group 1,2015,Upper Bound,10.79,,,,Urban,3.101
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Rural Age Group 1,2015,Upper Bound,3.101,,,,Rural,12.32
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Urban Age Group 2,2015,Upper Bound,12.32,,,,Urban,3.101
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Rural Age Group 2,2015,Upper Bound,12.78,,,,Rural,12.32
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Urban Age Group 3,2015,Upper Bound,8.861,,,,Urban,3.101
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Rural Age Group 3,2015,Upper Bound,11.18,,,,Rural,12.32
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Urban Age Group 4,2015,Upper Bound,1.505,,,,Urban,3.101
Mean triglycerides (mmol/L or md/dl),Mean triglycerides,Age by Area,Rural Age Group 4,2015,Lower Bound,1.116,,,,Rural,12.78
Percentage with high triglycerides,High triglycerides,Total,Total,2015,Estimated,53.28,65848578,viz_total,Percentage with high triglycerides,"",
Percentage with high triglycerides,High triglycerides,Sex,Men,2015,Estimated,21.43,26485267,viz_sex,Percentage with high triglycerides,Total,53.28
Percentage with high triglycerides,High triglycerides,Sex,Women,2015,Estimated,56.52,69852884,viz_sex,Percentage with high triglycerides,Total,53.28
Percentage with high triglycerides,High triglycerides,Age,Age Group 1,2015,Estimated,83.01,102591788,viz_age,Percentage with high triglycerides,Total,53.28
Percentage with high triglycerides,High triglycerides,Age,Age Group 2,2015,Estimated,29.75,36767928,viz_age,Percentage with high triglycerides,Total,53.28
Percentage with high triglycerides,High triglycerides,Age,Age Group 3,2015,Estimated,14.51,17932862,viz_age,Percentage with high triglycerides,Total,53.28
Percentage with high triglycerides,High triglycerides,Age,Age Group 4,2015,Estimated,10.4,12853326,viz_age,Percentage with high triglycerides,Total,53.28
Percentage with high triglycerides,High triglycerides,Area,Urban,2015,Estimated,36.23,44776539,viz_area,Percentage with high triglycerides,Total,53.28
Percentage with high triglycerides,High triglycerides,Area,Rural,2015,Estimated,73.66,91036154,viz_area,Percentage with high triglycerides,Total,53.28
Percentage with high triglycerides,High triglycerides,Sex by Age,Women Age Group 1,2015,Estimated,91.46,113035116,viz_women_age,Percentage with high triglycerides,Women,56.52
Percentage with high triglycerides,High triglycerides,Sex by Age,Women Age Group 2,2015,Estimated,7.51,9281585,viz_women_age,Percentage with high triglycerides,Women,56.52
Percentage with high triglycerides,High triglycerides,Sex by Age,Women Age Group 3,2015,Estimated,80.43,99403175,viz_women_age,Percentage with high triglycerides,Women,56.52
Percentage with high triglycerides,High triglycerides,Sex by Age,Women Age Group 4,2015,Estimated,23.56,29117727,viz_women_age,Percentage with high triglycerides,Women,56.52
Percentage with high triglycerides,High triglycerides,Sex by Age,Men Age Group 1,2015,Estimated,36.17,44702385,viz_men_age,Percentage with high triglycerides,Men,21.43
Percentage with high triglycerides,High triglycerides,Sex by Age,Men Age Group 2,2015,Estimated,73.37,90677744,viz_men_age,Percentage with high triglycerides,Men,21.43
Percentage with high triglycerides,High triglycerides,Sex by Age,Men Age Group 3,2015,Estimated,53.28,65848578,viz_men_age,Percentage with high triglycerides,Men,21.43
Percentage with high triglycerides,High triglycerides,Sex by Age,Men Age Group 4,2015,Estimated,21.43,26485267,viz_men_age,Percentage with high triglycerides,Men,21.43
Percentage with high triglycerides,High triglycerides,Sex by Area,Urban Men,2015,Estimated,56.52,69852884,viz_sex_area,Percentage with high triglycerides,Men,21.43
Percentage with high triglycerides,High triglycerides,Sex by Area,Rural Men,2015,Estimated,83.01,102591788,viz_sex_area,Percentage with high triglycerides,Men,21.43
Percentage with high triglycerides,High triglycerides,Sex by Area,Urban Women,2015,Estimated,29.75,36767928,viz_sex_area,Percentage with high triglycerides,Women,56.52
Percentage with high triglycerides,High triglycerides,Sex by Area,Rural Women,2015,Estimated,14.51,17932862,viz_sex_area,Percentage with high triglycerides,Women,56.52
Percentage with high triglycerides,High triglycerides,Age by Area,Urban Age Group 1,2015,Estimated,10.4,12853326,viz_age_area,Percentage with high triglycerides,Urban,36.23
Percentage with high triglycerides,High triglycerides,Age by Area,Rural Age Group 1,2015,Estimated,36.23,44776539,viz_age_area,Percentage with high triglycerides,Rural,73.66
Percentage with high triglycerides,High triglycerides,Age by Area,Urban Age Group 2,2015,Estimated,73.66,91036154,viz_age_area,Percentage with high triglycerides,Urban,36.23
Percentage with high triglycerides,High triglycerides,Age by Area,Rural Age Group 2,2015,Estimated,91.46,113035116,viz_age_area,Percentage with high triglycerides,Rural,73.66
Percentage with high triglycerides,High triglycerides,Age by Area,Urban Age Group 3,2015,Estimated,7.51,9281585,viz_age_area,Percentage with high triglycerides,Urban,36.23
Percentage with high triglycerides,High triglycerides,Age by Area,Rural Age Group 3,2015,Estimated,80.43,99403175,viz_age_area,Percentage with high triglycerides,Rural,73.66
Percentage with high triglycerides,High triglycerides,Age by Area,Urban Age Group 4,2015,Estimated,23.56,29117727,viz_age_area,Percentage with high triglycerides,Urban,36.23
Percentage with high triglycerides,High triglycerides,Age by Area,Rural Age Group 4,2015,Estimated,36.17,44702385,viz_age_area,Percentage with high triglycerides,Rural,73.66
Percentage with high triglycerides,High triglycerides,Total,Total,2015,Lower Bound,73.37,90677744,,,"",
Percentage with high triglycerides,High triglycerides,Sex,Men,2015,Lower Bound,53.28,65848578,,,Total,73.37
Percentage with high triglycerides,High triglycerides,Sex,Women,2015,Lower Bound,21.43,26485267,,,Total,73.37
Percentage with high triglycerides,High triglycerides,Age,Age Group 1,2015,Lower Bound,56.52,69852884,,,Total,73.37
Percentage with high triglycerides,High triglycerides,Age,Age Group 2,2015,Lower Bound,83.01,102591788,,,Total,73.37
Percentage with high triglycerides,High triglycerides,Age,Age Group 3,2015,Lower Bound,29.75,36767928,,,Total,73.37
Percentage with high triglycerides,High triglycerides,Age,Age Group 4,2015,Lower Bound,14.51,17932862,,,Total,73.37
Percentage with high triglycerides,High triglycerides,Area,Urban,2015,Lower Bound,10.4,12853326,,,Total,73.37
Percentage with high triglycerides,High triglycerides,Area,Rural,2015,Lower Bound,36.23,44776539,,,Total,73.37
Percentage with high triglycerides,High triglycerides,Sex by Age,Women Age Group 1,2015,Lower Bound,73.66,91036154,,,Women,21.43
Percentage with high triglycerides,High triglycerides,Sex by Age,Women Age Group 2,2015,Lower Bound,91.46,113035116,,,Women,21.43
Percentage with high triglycerides,High triglycerides,Sex by Age,Women Age Group 3,2015,Lower Bound,7.51,9281585,,,Women,21.43
Percentage with high triglycerides,High triglycerides,Sex by Age,Women Age Group 4,2015,Lower Bound,80.43,99403175,,,Women,21.43
Percentage with high triglycerides,High triglycerides,Sex by Age,Men Age Group 1,2015,Lower Bound,23.56,29117727,,,Men,53.28
Percentage with high triglycerides,High triglycerides,Sex by Age,Men Age Group 2,2015,Lower Bound,36.17,44702385,,,Men,53.28
Percentage with high triglycerides,High triglycerides,Sex by Age,Men Age Group 3,2015,Lower Bound,73.37,90677744,,,Men,53.28
Percentage with high triglycerides,High triglycerides,Sex by Age,Men Age Group 4,2015,Lower Bound,53.28,65848578,,,Men,53.28
Percentage with high triglycerides,High triglycerides,Sex by Area,Urban Men,2015,Lower Bound,21.43,26485267,,,Men,53.28
Percentage with high triglycerides,High triglycerides,Sex by Area,Rural Men,2015,Lower Bound,56.52,69852884,,,Men,53.28
Percentage with high triglycerides,High triglycerides,Sex by Area,Urban Women,2015,Lower Bound,83.01,102591788,,,Women,21.43
Percentage with high triglycerides,High triglycerides,Sex by Area,Rural Women,2015,Lower Bound,29.75,36767928,,,Women,21.43
Percentage with high triglycerides,High triglycerides,Age by Area,Urban Age Group 1,2015,Lower Bound,14.51,17932862,,,Urban,10.4
Percentage with high triglycerides,High triglycerides,Age by Area,Rural Age Group 1,2015,Lower Bound,10.4,12853326,,,Rural,36.23
Percentage with high triglycerides,High triglycerides,Age by Area,Urban Age Group 2,2015,Lower Bound,36.23,44776539,,,Urban,10.4
Percentage with high triglycerides,High triglycerides,Age by Area,Rural Age Group 2,2015,Lower Bound,73.66,91036154,,,Rural,36.23
Percentage with high triglycerides,High triglycerides,Age by Area,Urban Age Group 3,2015,Lower Bound,91.46,113035116,,,Urban,10.4
Percentage with high triglycerides,High triglycerides,Age by Area,Rural Age Group 3,2015,Lower Bound,7.51,9281585,,,Rural,36.23
Percentage with high triglycerides,High triglycerides,Age by Area,Urban Age Group 4,2015,Lower Bound,80.43,99403175,,,Urban,10.4
Percentage with high triglycerides,High triglycerides,Age by Area,Rural Age Group 4,2015,Lower Bound,23.56,29117727,,,Rural,36.23
Percentage with high triglycerides,High triglycerides,Total,Total,2015,Upper Bound,36.17,44702385,,,"",
Percentage with high triglycerides,High triglycerides,Sex,Men,2015,Upper Bound,73.37,90677744,,,Total,36.17
Percentage with high triglycerides,High triglycerides,Sex,Women,2015,Upper Bound,53.28,65848578,,,Total,36.17
Percentage with high triglycerides,High triglycerides,Age,Age Group 1,2015,Upper Bound,21.43,26485267,,,Total,36.17
Percentage with high triglycerides,High triglycerides,Age,Age Group 2,2015,Upper Bound,56.52,69852884,,,Total,36.17
Percentage with high triglycerides,High triglycerides,Age,Age Group 3,2015,Upper Bound,83.01,102591788,,,Total,36.17
Percentage with high triglycerides,High triglycerides,Age,Age Group 4,2015,Upper Bound,29.75,36767928,,,Total,36.17
Percentage with high triglycerides,High triglycerides,Area,Urban,2015,Upper Bound,14.51,17932862,,,Total,36.17
Percentage with high triglycerides,High triglycerides,Area,Rural,2015,Upper Bound,10.4,12853326,,,Total,36.17
Percentage with high triglycerides,High triglycerides,Sex by Age,Women Age Group 1,2015,Upper Bound,36.23,44776539,,,Women,53.28
Percentage with high triglycerides,High triglycerides,Sex by Age,Women Age Group 2,2015,Upper Bound,73.66,91036154,,,Women,53.28
Percentage with high triglycerides,High triglycerides,Sex by Age,Women Age Group 3,2015,Upper Bound,91.46,113035116,,,Women,53.28
Percentage with high triglycerides,High triglycerides,Sex by Age,Women Age Group 4,2015,Upper Bound,7.51,9281585,,,Women,53.28
Percentage with high triglycerides,High triglycerides,Sex by Age,Men Age Group 1,2015,Upper Bound,80.43,99403175,,,Men,73.37
Percentage with high triglycerides,High triglycerides,Sex by Age,Men Age Group 2,2015,Upper Bound,23.56,29117727,,,Men,73.37
Percentage with high triglycerides,High triglycerides,Sex by Age,Men Age Group 3,2015,Upper Bound,36.17,44702385,,,Men,73.37
Percentage with high triglycerides,High triglycerides,Sex by Age,Men Age Group 4,2015,Upper Bound,73.37,90677744,,,Men,73.37
