Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Women 30-49,2015,Estimated,41.6,13792608,viz_women_age,Percentage who had never consumed alcohol,,Women 30-49 - Lifetime abstainer,Women,51.19
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Women 30-49,2015,Lower Bound,37.6,14657735,,,,Women 30-49 - Lifetime abstainer,Women,27.7
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Women 30-49,2015,Upper Bound,45.5,56826532,,,,Women 30-49 - Lifetime abstainer,Women,47.09
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Women 50-69,2015,Estimated,49,1801937,viz_women_age,Percentage who had never consumed alcohol,,Women 50-69 - Lifetime abstainer,Women,51.19
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Women 50-69,2015,Lower Bound,44,107869067,,,,Women 50-69 - Lifetime abstainer,Women,27.7
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Women 50-69,2015,Upper Bound,54.1,107634247,,,,Women 50-69 - Lifetime abstainer,Women,47.09
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Women  18-69,2015,Estimated,41.6,65440732,viz_women_age,Percentage who had never consumed alcohol,,Women  18-69 - Lifetime abstainer,Women,51.19
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Women  18-69,2015,Lower Bound,38.5,83534261,,,,Women  18-69 - Lifetime abstainer,Women,27.7
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Age,Women  18-69,2015,Upper Bound,44.7,59891556,,,,Women  18-69 - Lifetime abstainer,Women,47.09
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Area,Rural Men,2015,Estimated,23.7,49806639,viz_sex_area,Percentage who had never consumed alcohol,,Rural Men - Lifetime abstainer,Men,72.49
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Area,Rural Men,2015,Lower Bound,21.3,1801937,,,,Rural Men - Lifetime abstainer,Men,52.95
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Area,Rural Men,2015,Upper Bound,26.1,107869067,,,,Rural Men - Lifetime abstainer,Men,67.59
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Area,Rural Women,2015,Estimated,45.1,63265554,viz_sex_area,Percentage who had never consumed alcohol,,Rural Women - Lifetime abstainer,Women,51.19
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Area,Rural Women,2015,Lower Bound,40.9,34234340,,,,Rural Women - Lifetime abstainer,Women,27.7
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Area,Rural Women,2015,Upper Bound,49.4,58198377,,,,Rural Women - Lifetime abstainer,Women,47.09
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Area,Urban Men,2015,Estimated,20.3,17314913,viz_sex_area,Percentage who had never consumed alcohol,,Urban Men - Lifetime abstainer,Men,72.49
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Area,Urban Men,2015,Lower Bound,17.8,13792608,,,,Urban Men - Lifetime abstainer,Men,52.95
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Area,Urban Men,2015,Upper Bound,22.9,14657735,,,,Urban Men - Lifetime abstainer,Men,67.59
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Area,Urban Women,2015,Estimated,35.4,89590155,viz_sex_area,Percentage who had never consumed alcohol,,Urban Women - Lifetime abstainer,Women,51.19
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Area,Urban Women,2015,Lower Bound,31.3,65440732,,,,Urban Women - Lifetime abstainer,Women,27.7
Percentage who had never consumed alcohol,Lifetime abstainer,Sex by Area,Urban Women,2015,Upper Bound,39.4,83534261,,,,Urban Women - Lifetime abstainer,Women,47.09
Percentage who had never consumed alcohol,Lifetime abstainer,Total,Total,2015,Estimated,22.5,49806639,viz_total,Percentage who had never consumed alcohol,table_total,1.Total - Lifetime abstainer,,
Percentage who had never consumed alcohol,Lifetime abstainer,Total,Total,2015,Lower Bound,20.7,1801937,,,table_total,1.Total - Lifetime abstainer,,
Percentage who had never consumed alcohol,Lifetime abstainer,Total,Total,2015,Upper Bound,24.3,107869067,,,table_total,1.Total - Lifetime abstainer,,
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age,18-29,2015,Estimated,25.2,65440732,viz_age,Percentage who had six or more drinks on a single occasion in the past 30 days,,18-29 - Six or more drinks,Total,95.87
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age,18-29,2015,Lower Bound,21.1,83534261,,,,18-29 - Six or more drinks,Total,51.19
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age,18-29,2015,Upper Bound,29.3,59891556,,,,18-29 - Six or more drinks,Total,27.7
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age,30-49,2015,Estimated,25.3,34234340,viz_age,Percentage who had six or more drinks on a single occasion in the past 30 days,,30-49 - Six or more drinks,Total,95.87
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age,30-49,2015,Lower Bound,22.5,58198377,,,,30-49 - Six or more drinks,Total,51.19
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age,30-49,2015,Upper Bound,28,17314913,,,,30-49 - Six or more drinks,Total,27.7
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age,50-69,2015,Estimated,13.6,56826532,viz_age,Percentage who had six or more drinks on a single occasion in the past 30 days,,50-69 - Six or more drinks,Total,95.87
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age,50-69,2015,Lower Bound,11.4,44961923,,,,50-69 - Six or more drinks,Total,51.19
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age,50-69,2015,Upper Bound,15.7,49806639,,,,50-69 - Six or more drinks,Total,27.7
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age, 18-69,2015,Estimated,22.4,107634247,viz_age,Percentage who had six or more drinks on a single occasion in the past 30 days,, 18-69 - Six or more drinks,Total,95.87
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age, 18-69,2015,Lower Bound,20.4,114703576,,,, 18-69 - Six or more drinks,Total,51.19
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age, 18-69,2015,Upper Bound,24.4,89590155,,,, 18-69 - Six or more drinks,Total,27.7
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Rural 18-29,2015,Estimated,,34234340,viz_age_area,Percentage who had six or more drinks on a single occasion in the past 30 days,,Rural 18-29 - Six or more drinks,Rural,14.01
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Rural 18-29,2015,Lower Bound,,58198377,,,,Rural 18-29 - Six or more drinks,Rural,11.16
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Rural 18-29,2015,Upper Bound,,17314913,,,,Rural 18-29 - Six or more drinks,Rural,11.86
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Rural 30-49,2015,Estimated,,107634247,viz_age_area,Percentage who had six or more drinks on a single occasion in the past 30 days,,Rural 30-49 - Six or more drinks,Rural,14.01
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Rural 30-49,2015,Lower Bound,,114703576,,,,Rural 30-49 - Six or more drinks,Rural,11.16
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Rural 30-49,2015,Upper Bound,,89590155,,,,Rural 30-49 - Six or more drinks,Rural,11.86
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Rural 50-69,2015,Estimated,,17314913,viz_age_area,Percentage who had six or more drinks on a single occasion in the past 30 days,,Rural 50-69 - Six or more drinks,Rural,14.01
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Rural 50-69,2015,Lower Bound,,13792608,,,,Rural 50-69 - Six or more drinks,Rural,11.16
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Rural 50-69,2015,Upper Bound,,14657735,,,,Rural 50-69 - Six or more drinks,Rural,11.86
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Rural  18-69,2015,Estimated,,89590155,viz_age_area,Percentage who had six or more drinks on a single occasion in the past 30 days,,Rural  18-69 - Six or more drinks,Rural,14.01
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Rural  18-69,2015,Lower Bound,,65440732,,,,Rural  18-69 - Six or more drinks,Rural,11.16
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Rural  18-69,2015,Lower Bound,,83534261,,,,Rural  18-69 - Six or more drinks,Rural,11.16
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Urban 18-29,2015,Estimated,,65440732,viz_age_area,Percentage who had six or more drinks on a single occasion in the past 30 days,,Urban 18-29 - Six or more drinks,Urban,48.46
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Urban 18-29,2015,Lower Bound,,83534261,,,,Urban 18-29 - Six or more drinks,Urban,95.87
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Urban 18-29,2015,Upper Bound,,59891556,,,,Urban 18-29 - Six or more drinks,Urban,51.19
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Urban 30-49,2015,Estimated,,56826532,viz_age_area,Percentage who had six or more drinks on a single occasion in the past 30 days,,Urban 30-49 - Six or more drinks,Urban,48.46
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Urban 30-49,2015,Lower Bound,,44961923,,,,Urban 30-49 - Six or more drinks,Urban,95.87
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Urban 30-49,2015,Upper Bound,,49806639,,,,Urban 30-49 - Six or more drinks,Urban,51.19
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Urban 50-69,2015,Estimated,,59891556,viz_age_area,Percentage who had six or more drinks on a single occasion in the past 30 days,,Urban 50-69 - Six or more drinks,Urban,48.46
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Urban 50-69,2015,Lower Bound,,118485420,,,,Urban 50-69 - Six or more drinks,Urban,95.87
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Urban 50-69,2015,Upper Bound,,63265554,,,,Urban 50-69 - Six or more drinks,Urban,51.19
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Urban  18-69,2015,Estimated,,49806639,viz_age_area,Percentage who had six or more drinks on a single occasion in the past 30 days,,Urban  18-69 - Six or more drinks,Urban,48.46
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Urban  18-69,2015,Lower Bound,,1801937,,,,Urban  18-69 - Six or more drinks,Urban,95.87
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Age by Area,Urban  18-69,2015,Upper Bound,,107869067,,,,Urban  18-69 - Six or more drinks,Urban,51.19
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Area,Rural,2015,Estimated,23.8,17314913,viz_area,Percentage who had six or more drinks on a single occasion in the past 30 days,,Rural - Six or more drinks,Total,95.87
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Area,Rural,2015,Lower Bound,21,13792608,,,,Rural - Six or more drinks,Total,51.19
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Area,Rural,2015,Upper Bound,26.5,14657735,,,,Rural - Six or more drinks,Total,27.7
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Area,Urban,2015,Estimated,20,59891556,viz_area,Percentage who had six or more drinks on a single occasion in the past 30 days,,Urban - Six or more drinks,Total,95.87
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Area,Urban,2015,Lower Bound,17.5,118485420,,,,Urban - Six or more drinks,Total,51.19
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Area,Urban,2015,Upper Bound,22.5,63265554,,,,Urban - Six or more drinks,Total,27.7
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Sex,Men,2015,Estimated,44.2,13792608,viz_sex,Percentage who had six or more drinks on a single occasion in the past 30 days,table_total,Men - Six or more drinks,Total,95.87
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Sex,Men,2015,Lower Bound,40.8,14657735,,,table_total,Men - Six or more drinks,Total,51.19
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Sex,Men,2015,Upper Bound,47.5,56826532,,,table_total,Men - Six or more drinks,Total,27.7
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Sex,Women,2015,Estimated,1.2,1801937,viz_sex,Percentage who had six or more drinks on a single occasion in the past 30 days,table_total,Women - Six or more drinks,Total,95.87
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Sex,Women,2015,Lower Bound,0.6,107869067,,,table_total,Women - Six or more drinks,Total,51.19
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Sex,Women,2015,Upper Bound,1.8,107634247,,,table_total,Women - Six or more drinks,Total,27.7
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Sex by Age,Men 18-29,2015,Estimated,47.4,107869067,viz_men_age,Percentage who had six or more drinks on a single occasion in the past 30 days,,Men 18-29 - Six or more drinks,Men,11.16
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Sex by Age,Men 18-29,2015,Lower Bound,40.6,107634247,,,,Men 18-29 - Six or more drinks,Men,11.86
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Sex by Age,Men 18-29,2015,Upper Bound,54.3,114703576,,,,Men 18-29 - Six or more drinks,Men,45.98
Percentage who had six or more drinks on a single occasion in the past 30 days,Six or more drinks,Sex by Age,Men 30-49,2015,Estimated,49.7,83534261,viz_men_age,Percentage who had six or more drinks on a single occasion in the past 30 days,,Men 30-49 - Six or more drinks,Men,11.16
