Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age,30-49,2015,Lower Bound,80,38621773,,,,30-49 - Too much causes serios problem,Total,12.98
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age,30-49,2015,Upper Bound,84.6,16041940,,,,30-49 - Too much causes serios problem,Total,72.16
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age,50-69,2015,Estimated,81.4,31095162,viz_age,Percentage who think consuming too much salt could cause a serious health problem,,50-69 - Too much causes serios problem,Total,31.25
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age,50-69,2015,Lower Bound,78.6,62128529,,,,50-69 - Too much causes serios problem,Total,12.98
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age,50-69,2015,Upper Bound,84.2,110093682,,,,50-69 - Too much causes serios problem,Total,72.16
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age, 18-69,2015,Estimated,81.3,19477733,viz_age,Percentage who think consuming too much salt could cause a serious health problem,, 18-69 - Too much causes serios problem,Total,31.25
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age, 18-69,2015,Lower Bound,79.2,57320891,,,, 18-69 - Too much causes serios problem,Total,12.98
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age, 18-69,2015,Upper Bound,83.3,92259692,,,, 18-69 - Too much causes serios problem,Total,72.16
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Rural 18-29,2015,Estimated,,29364907,viz_age_area,Percentage who think consuming too much salt could cause a serious health problem,,Rural 18-29 - Too much causes serios problem,Rural,98.54
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Rural 18-29,2015,Lower Bound,,59891556,,,,Rural 18-29 - Too much causes serios problem,Rural,48.71
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Rural 18-29,2015,Upper Bound,,13903838,,,,Rural 18-29 - Too much causes serios problem,Rural,31.25
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Rural 30-49,2015,Estimated,,57617506,viz_age_area,Percentage who think consuming too much salt could cause a serious health problem,,Rural 30-49 - Too much causes serios problem,Rural,98.54
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Rural 30-49,2015,Lower Bound,,9736395,,,,Rural 30-49 - Too much causes serios problem,Rural,48.71
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Rural 30-49,2015,Upper Bound,,97030253,,,,Rural 30-49 - Too much causes serios problem,Rural,31.25
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Rural 50-69,2015,Estimated,,19440656,viz_age_area,Percentage who think consuming too much salt could cause a serious health problem,,Rural 50-69 - Too much causes serios problem,Rural,98.54
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Rural 50-69,2015,Lower Bound,,29364907,,,,Rural 50-69 - Too much causes serios problem,Rural,48.71
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Rural 50-69,2015,Upper Bound,,59891556,,,,Rural 50-69 - Too much causes serios problem,Rural,31.25
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Rural  18-69,2015,Estimated,,63858785,viz_age_area,Percentage who think consuming too much salt could cause a serious health problem,,Rural  18-69 - Too much causes serios problem,Rural,98.54
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Rural  18-69,2015,Lower Bound,,57617506,,,,Rural  18-69 - Too much causes serios problem,Rural,48.71
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Rural  18-69,2015,Lower Bound,,9736395,,,,Rural  18-69 - Too much causes serios problem,Rural,48.71
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Urban 18-29,2015,Estimated,,96980817,viz_age_area,Percentage who think consuming too much salt could cause a serious health problem,,Urban 18-29 - Too much causes serios problem,Urban,19.09
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Urban 18-29,2015,Lower Bound,,46444999,,,,Urban 18-29 - Too much causes serios problem,Urban,12.5
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Urban 18-29,2015,Upper Bound,,82916312,,,,Urban 18-29 - Too much causes serios problem,Urban,92.09
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Urban 30-49,2015,Estimated,,111280142,viz_age_area,Percentage who think consuming too much salt could cause a serious health problem,,Urban 30-49 - Too much causes serios problem,Urban,19.09
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Urban 30-49,2015,Lower Bound,,11476537,,,,Urban 30-49 - Too much causes serios problem,Urban,12.5
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Urban 30-49,2015,Upper Bound,,13804967,,,,Urban 30-49 - Too much causes serios problem,Urban,92.09
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Urban 50-69,2015,Estimated,,89182309,viz_age_area,Percentage who think consuming too much salt could cause a serious health problem,,Urban 50-69 - Too much causes serios problem,Urban,19.09
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Urban 50-69,2015,Lower Bound,,96980817,,,,Urban 50-69 - Too much causes serios problem,Urban,12.5
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Urban 50-69,2015,Upper Bound,,46444999,,,,Urban 50-69 - Too much causes serios problem,Urban,92.09
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Urban  18-69,2015,Estimated,,67047398,viz_age_area,Percentage who think consuming too much salt could cause a serious health problem,,Urban  18-69 - Too much causes serios problem,Urban,19.09
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Urban  18-69,2015,Lower Bound,,111280142,,,,Urban  18-69 - Too much causes serios problem,Urban,12.5
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Age by Area,Urban  18-69,2015,Upper Bound,,11476537,,,,Urban  18-69 - Too much causes serios problem,Urban,92.09
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Area,Rural,2015,Estimated,77.24,121785265,viz_area,Percentage who think consuming too much salt could cause a serious health problem,,Rural - Too much causes serios problem,Total,31.25
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Area,Rural,2015,Lower Bound,75.24,60200530,,,,Rural - Too much causes serios problem,Total,12.98
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Area,Rural,2015,Upper Bound,79.14,38621773,,,,Rural - Too much causes serios problem,Total,72.16
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Area,Urban,2015,Estimated,85.37,23593269,viz_area,Percentage who think consuming too much salt could cause a serious health problem,,Urban - Too much causes serios problem,Total,31.25
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Area,Urban,2015,Lower Bound,83.16,15448709,,,,Urban - Too much causes serios problem,Total,12.98
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Area,Urban,2015,Upper Bound,87.47,113813731,,,,Urban - Too much causes serios problem,Total,72.16
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex,Men,2015,Estimated,76.9,62128529,viz_sex,Percentage who think consuming too much salt could cause a serious health problem,table_total,Men - Too much causes serios problem,Total,31.25
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex,Men,2015,Lower Bound,74.1,110093682,,,table_total,Men - Too much causes serios problem,Total,12.98
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex,Men,2015,Upper Bound,79.7,19440656,,,table_total,Men - Too much causes serios problem,Total,72.16
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex,Women,2015,Estimated,85.6,57320891,viz_sex,Percentage who think consuming too much salt could cause a serious health problem,table_total,Women - Too much causes serios problem,Total,31.25
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex,Women,2015,Lower Bound,83.2,92259692,,,table_total,Women - Too much causes serios problem,Total,12.98
Percentage who think consuming too much salt could cause a serious health problem,Too much causes serios problem,Sex,Women,2015,Upper Bound,87.9,67047398,,,table_total,Women - Too much causes serios problem,Total,72.16
