Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Men Age Group 2,2015,Estimated,68.44,84584773,viz_men_age,Percentage of type of oil or fat most often used for meal preparation,Men,41.7
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Men Age Group 3,2015,Estimated,11.66,14410556,viz_men_age,Percentage of type of oil or fat most often used for meal preparation,Men,41.7
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Men Age Group 4,2015,Estimated,12.05,14892556,viz_men_age,Percentage of type of oil or fat most often used for meal preparation,Men,41.7
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Area,Urban Men,2015,Estimated,36.38,44961923,viz_sex_area,Percentage of type of oil or fat most often used for meal preparation,Men,41.7
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Area,Rural Men,2015,Estimated,48.64,60114017,viz_sex_area,Percentage of type of oil or fat most often used for meal preparation,Men,41.7
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Area,Urban Women,2015,Estimated,68.25,84349953,viz_sex_area,Percentage of type of oil or fat most often used for meal preparation,Women,82.31
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Area,Rural Women,2015,Estimated,47.58,58803967,viz_sex_area,Percentage of type of oil or fat most often used for meal preparation,Women,82.31
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Urban Age Group 1,2015,Estimated,47.98,59298326,viz_age_area,Percentage of type of oil or fat most often used for meal preparation,Urban,30.4
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Rural Age Group 1,2015,Estimated,63.9,78973802,viz_age_area,Percentage of type of oil or fat most often used for meal preparation,Rural,40.95
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Urban Age Group 2,2015,Estimated,35.9,44368693,viz_age_area,Percentage of type of oil or fat most often used for meal preparation,Urban,30.4
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Rural Age Group 2,2015,Estimated,58.07,71768524,viz_age_area,Percentage of type of oil or fat most often used for meal preparation,Rural,40.95
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Urban Age Group 3,2015,Estimated,55.37,68431602,viz_age_area,Percentage of type of oil or fat most often used for meal preparation,Urban,30.4
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Rural Age Group 3,2015,Estimated,83.18,102801891,viz_age_area,Percentage of type of oil or fat most often used for meal preparation,Rural,40.95
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Urban Age Group 4,2015,Estimated,5.717,7065622,viz_age_area,Percentage of type of oil or fat most often used for meal preparation,Urban,30.4
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Rural Age Group 4,2015,Estimated,22.64,27980702,viz_age_area,Percentage of type of oil or fat most often used for meal preparation,Rural,40.95
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Total,Total,2015,Lower Bound,18.39,22728141,,,"",
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex,Men,2015,Lower Bound,96.8,119634804,,,Total,18.39
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex,Women,2015,Lower Bound,50.91,62919503,,,Total,18.39
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age,Age Group 1,2015,Lower Bound,44.64,55170430,,,Total,18.39
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age,Age Group 2,2015,Lower Bound,85.02,105075941,,,Total,18.39
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age,Age Group 3,2015,Lower Bound,41.7,51536894,,,Total,18.39
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age,Age Group 4,2015,Lower Bound,82.31,101726661,,,Total,18.39
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Area,Urban,2015,Lower Bound,84.24,104111941,,,Total,18.39
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Area,Rural,2015,Lower Bound,49.62,61325196,,,Total,18.39
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Women Age Group 1,2015,Lower Bound,38.12,47112384,,,Women,50.91
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Women Age Group 2,2015,Lower Bound,73,90220462,,,Women,50.91
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Women Age Group 3,2015,Lower Bound,30.4,37571261,,,Women,50.91
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Women Age Group 4,2015,Lower Bound,40.95,50609972,,,Women,50.91
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Men Age Group 1,2015,Lower Bound,95.93,118559574,,,Men,96.8
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Men Age Group 2,2015,Lower Bound,31.33,38720645,,,Men,96.8
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Men Age Group 3,2015,Lower Bound,95.72,118300036,,,Men,96.8
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Men Age Group 4,2015,Lower Bound,91.91,113591269,,,Men,96.8
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Area,Urban Men,2015,Lower Bound,5.862,7244827,,,Men,96.8
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Area,Rural Men,2015,Lower Bound,68.44,84584773,,,Men,96.8
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Area,Urban Women,2015,Lower Bound,11.66,14410556,,,Women,50.91
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Area,Rural Women,2015,Lower Bound,12.05,14892556,,,Women,50.91
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Urban Age Group 1,2015,Lower Bound,36.38,44961923,,,Urban,84.24
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Rural Age Group 1,2015,Lower Bound,48.64,60114017,,,Rural,49.62
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Urban Age Group 2,2015,Lower Bound,68.25,84349953,,,Urban,84.24
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Rural Age Group 2,2015,Lower Bound,47.58,58803967,,,Rural,49.62
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Urban Age Group 3,2015,Lower Bound,47.98,59298326,,,Urban,84.24
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Rural Age Group 3,2015,Lower Bound,63.9,78973802,,,Rural,49.62
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Urban Age Group 4,2015,Lower Bound,35.9,44368693,,,Urban,84.24
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Rural Age Group 4,2015,Lower Bound,58.07,71768524,,,Rural,49.62
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Total,Total,2015,Upper Bound,55.37,68431602,,,"",
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex,Men,2015,Upper Bound,83.18,102801891,,,Total,55.37
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex,Women,2015,Upper Bound,5.717,7065622,,,Total,55.37
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age,Age Group 1,2015,Upper Bound,22.64,27980702,,,Total,55.37
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age,Age Group 2,2015,Upper Bound,18.39,22728141,,,Total,55.37
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age,Age Group 3,2015,Upper Bound,96.8,119634804,,,Total,55.37
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age,Age Group 4,2015,Upper Bound,50.91,62919503,,,Total,55.37
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Area,Urban,2015,Upper Bound,44.64,55170430,,,Total,55.37
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Area,Rural,2015,Upper Bound,85.02,105075941,,,Total,55.37
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Women Age Group 1,2015,Upper Bound,41.7,51536894,,,Women,5.717
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Women Age Group 2,2015,Upper Bound,82.31,101726661,,,Women,5.717
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Women Age Group 3,2015,Upper Bound,84.24,104111941,,,Women,5.717
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Women Age Group 4,2015,Upper Bound,49.62,61325196,,,Women,5.717
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Men Age Group 1,2015,Upper Bound,38.12,47112384,,,Men,83.18
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Men Age Group 2,2015,Upper Bound,73,90220462,,,Men,83.18
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Men Age Group 3,2015,Upper Bound,30.4,37571261,,,Men,83.18
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Age,Men Age Group 4,2015,Upper Bound,40.95,50609972,,,Men,83.18
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Area,Urban Men,2015,Upper Bound,95.93,118559574,,,Men,83.18
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Area,Rural Men,2015,Upper Bound,31.33,38720645,,,Men,83.18
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Area,Urban Women,2015,Upper Bound,95.72,118300036,,,Women,5.717
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Sex by Area,Rural Women,2015,Upper Bound,91.91,113591269,,,Women,5.717
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Urban Age Group 1,2015,Upper Bound,5.862,7244827,,,Urban,44.64
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Rural Age Group 1,2015,Upper Bound,68.44,84584773,,,Rural,85.02
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Urban Age Group 2,2015,Upper Bound,11.66,14410556,,,Urban,44.64
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Rural Age Group 2,2015,Upper Bound,12.05,14892556,,,Rural,85.02
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Urban Age Group 3,2015,Upper Bound,36.38,44961923,,,Urban,44.64
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Rural Age Group 3,2015,Upper Bound,48.64,60114017,,,Rural,85.02
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Urban Age Group 4,2015,Upper Bound,68.25,84349953,,,Urban,44.64
Percentage of type of oil or fat most often used for meal preparation,Butter or ghee,Age by Area,Rural Age Group 4,2015,Lower Bound,47.58,58803967,,,Rural,49.62
Percentage of type of oil or fat most often used for meal preparation,None in particular,Total,Total,2015,Estimated,47.98,59298326,viz_total,Percentage of type of oil or fat most often used for meal preparation,"",
Percentage of type of oil or fat most often used for meal preparation,None in particular,Sex,Men,2015,Estimated,63.9,78973802,viz_sex,Percentage of type of oil or fat most often used for meal preparation,Total,47.98
Percentage of type of oil or fat most often used for meal preparation,None in particular,Sex,Women,2015,Estimated,35.9,44368693,viz_sex,Percentage of type of oil or fat most often used for meal preparation,Total,47.98
Percentage of type of oil or fat most often used for meal preparation,None in particular,Age,Age Group 1,2015,Estimated,58.07,71768524,viz_age,Percentage of type of oil or fat most often used for meal preparation,Total,47.98
Percentage of type of oil or fat most often used for meal preparation,None in particular,Age,Age Group 2,2015,Estimated,55.37,68431602,viz_age,Percentage of type of oil or fat most often used for meal preparation,Total,47.98
