Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 2,2010,Lower Bound,,47087666,,,,Rural Age Group 2 - Pre-diabetic,Rural,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 2,2010,Upper Bound,,93236050,,,,Rural Age Group 2 - Pre-diabetic,Rural,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 3,2010,Estimated,,85870105,viz_age_area_2010,Percentage with impaired fasting glycaemia*,,Rural Age Group 3 - Pre-diabetic,Rural,70.98
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 3,2010,Lower Bound,,20429373,,,,Rural Age Group 3 - Pre-diabetic,Rural,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 3,2010,Upper Bound,,61288119,,,,Rural Age Group 3 - Pre-diabetic,Rural,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 4,2010,Estimated,,5813658,viz_age_area_2010,Percentage with impaired fasting glycaemia*,,Rural Age Group 4 - Pre-diabetic,Rural,70.98
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 4,2010,Lower Bound,,19230553,,,,Rural Age Group 4 - Pre-diabetic,Rural,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Rural Age Group 4,2010,Lower Bound,,85870105,,,,Rural Age Group 4 - Pre-diabetic,Rural,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 1,2010,Estimated,,19230553,viz_age_area_2010,Percentage with impaired fasting glycaemia*,,Urban Age Group 1 - Pre-diabetic,Urban,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 1,2010,Lower Bound,,85870105,,,,Urban Age Group 1 - Pre-diabetic,Urban,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 1,2010,Upper Bound,,20429373,,,,Urban Age Group 1 - Pre-diabetic,Urban,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 2,2010,Estimated,,119498856,viz_age_area_2010,Percentage with impaired fasting glycaemia*,,Urban Age Group 2 - Pre-diabetic,Urban,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 2,2010,Lower Bound,,5813658,,,,Urban Age Group 2 - Pre-diabetic,Urban,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 2,2010,Upper Bound,,19230553,,,,Urban Age Group 2 - Pre-diabetic,Urban,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 3,2010,Estimated,,82669133,viz_age_area_2010,Percentage with impaired fasting glycaemia*,,Urban Age Group 3 - Pre-diabetic,Urban,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 3,2010,Lower Bound,,18489015,,,,Urban Age Group 3 - Pre-diabetic,Urban,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 3,2010,Upper Bound,,119498856,,,,Urban Age Group 3 - Pre-diabetic,Urban,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 4,2010,Estimated,,3061316,viz_age_area_2010,Percentage with impaired fasting glycaemia*,,Urban Age Group 4 - Pre-diabetic,Urban,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 4,2010,Lower Bound,,87723951,,,,Urban Age Group 4 - Pre-diabetic,Urban,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Age by Area,Urban Age Group 4,2010,Upper Bound,,82669133,,,,Urban Age Group 4 - Pre-diabetic,Urban,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Area,Rural,2010,Estimated,3.04,87723951,viz_area_2010,Percentage with impaired fasting glycaemia*,,Rural - Pre-diabetic,Total,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Area,Rural,2010,Lower Bound,2.38,82669133,,,,Rural - Pre-diabetic,Total,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Area,Rural,2010,Upper Bound,3.61,18489015,,,,Rural - Pre-diabetic,Total,75.44
Percentage with impaired fasting glycaemia*,Pre-diabetic,Area,Urban,2010,Estimated,3.71,20429373,viz_area_2010,Percentage with impaired fasting glycaemia*,,Urban - Pre-diabetic,Total,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Area,Urban,2010,Lower Bound,2.85,61288119,,,,Urban - Pre-diabetic,Total,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Area,Urban,2010,Upper Bound,4.47,47087666,,,,Urban - Pre-diabetic,Total,75.44
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex,Men,2010,Estimated,3.71,82669133,viz_sex_2010,Percentage with impaired fasting glycaemia*,table_total_2010,Men - Pre-diabetic,Total,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex,Men,2010,Lower Bound,2.57,18489015,,,table_total_2010,Men - Pre-diabetic,Total,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex,Men,2010,Upper Bound,4.85,119498856,,,table_total_2010,Men - Pre-diabetic,Total,75.44
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex,Women,2010,Estimated,3.04,85870105,viz_sex_2010,Percentage with impaired fasting glycaemia*,table_total_2010,Women - Pre-diabetic,Total,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex,Women,2010,Lower Bound,2.19,20429373,,,table_total_2010,Women - Pre-diabetic,Total,38.1
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex,Women,2010,Upper Bound,3.99,61288119,,,table_total_2010,Women - Pre-diabetic,Total,75.44
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 1,2010,Estimated,2.85,82669133,viz_men_age_2010,Percentage with impaired fasting glycaemia*,,Men Age Group 1 - Pre-diabetic,Men,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 1,2010,Lower Bound,0.57,18489015,,,,Men Age Group 1 - Pre-diabetic,Men,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 1,2010,Upper Bound,5.04,119498856,,,,Men Age Group 1 - Pre-diabetic,Men,96.69
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 2,2010,Estimated,3.71,85870105,viz_men_age_2010,Percentage with impaired fasting glycaemia*,,Men Age Group 2 - Pre-diabetic,Men,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 2,2010,Lower Bound,2.09,20429373,,,,Men Age Group 2 - Pre-diabetic,Men,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 2,2010,Upper Bound,5.23,61288119,,,,Men Age Group 2 - Pre-diabetic,Men,96.69
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 3,2010,Estimated,4.94,3061316,viz_men_age_2010,Percentage with impaired fasting glycaemia*,,Men Age Group 3 - Pre-diabetic,Men,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 3,2010,Lower Bound,2.57,87723951,,,,Men Age Group 3 - Pre-diabetic,Men,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 3,2010,Upper Bound,7.41,82669133,,,,Men Age Group 3 - Pre-diabetic,Men,96.69
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 4,2010,Estimated,3.71,5813658,viz_men_age_2010,Percentage with impaired fasting glycaemia*,,Men Age Group 4 - Pre-diabetic,Men,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 4,2010,Lower Bound,2.57,19230553,,,,Men Age Group 4 - Pre-diabetic,Men,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Men Age Group 4,2010,Upper Bound,4.85,85870105,,,,Men Age Group 4 - Pre-diabetic,Men,96.69
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 1,2010,Estimated,2.57,19230553,viz_women_age_2010,Percentage with impaired fasting glycaemia*,,Women Age Group 1 - Pre-diabetic,Women,69.48
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 1,2010,Lower Bound,0.57,85870105,,,,Women Age Group 1 - Pre-diabetic,Women,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 1,2010,Upper Bound,4.56,20429373,,,,Women Age Group 1 - Pre-diabetic,Women,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 2,2010,Estimated,2.19,93236050,viz_women_age_2010,Percentage with impaired fasting glycaemia*,,Women Age Group 2 - Pre-diabetic,Women,69.48
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 2,2010,Lower Bound,1.24,3061316,,,,Women Age Group 2 - Pre-diabetic,Women,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 2,2010,Upper Bound,3.14,87723951,,,,Women Age Group 2 - Pre-diabetic,Women,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 3,2010,Estimated,5.23,119498856,viz_women_age_2010,Percentage with impaired fasting glycaemia*,,Women Age Group 3 - Pre-diabetic,Women,69.48
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 3,2010,Lower Bound,3.14,5813658,,,,Women Age Group 3 - Pre-diabetic,Women,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 3,2010,Upper Bound,7.32,19230553,,,,Women Age Group 3 - Pre-diabetic,Women,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 4,2010,Estimated,3.04,61288119,viz_women_age_2010,Percentage with impaired fasting glycaemia*,,Women Age Group 4 - Pre-diabetic,Women,69.48
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 4,2010,Lower Bound,2.19,47087666,,,,Women Age Group 4 - Pre-diabetic,Women,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Age,Women Age Group 4,2010,Upper Bound,3.99,93236050,,,,Women Age Group 4 - Pre-diabetic,Women,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Rural Men,2010,Estimated,,18489015,viz_sex_area_2010,Percentage with impaired fasting glycaemia*,,Rural Men - Pre-diabetic,Men,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Rural Men,2010,Lower Bound,,119498856,,,,Rural Men - Pre-diabetic,Men,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Rural Men,2010,Upper Bound,,5813658,,,,Rural Men - Pre-diabetic,Men,96.69
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Rural Women,2010,Estimated,,87723951,viz_sex_area_2010,Percentage with impaired fasting glycaemia*,,Rural Women - Pre-diabetic,Women,69.48
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Rural Women,2010,Lower Bound,,82669133,,,,Rural Women - Pre-diabetic,Women,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Rural Women,2010,Upper Bound,,18489015,,,,Rural Women - Pre-diabetic,Women,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Urban Men,2010,Estimated,,47087666,viz_sex_area_2010,Percentage with impaired fasting glycaemia*,,Urban Men - Pre-diabetic,Men,66.89
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Urban Men,2010,Lower Bound,,93236050,,,,Urban Men - Pre-diabetic,Men,14.96
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Urban Men,2010,Upper Bound,,3061316,,,,Urban Men - Pre-diabetic,Men,96.69
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Urban Women,2010,Estimated,,20429373,viz_sex_area_2010,Percentage with impaired fasting glycaemia*,,Urban Women - Pre-diabetic,Women,69.48
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Urban Women,2010,Lower Bound,,61288119,,,,Urban Women - Pre-diabetic,Women,16.53
Percentage with impaired fasting glycaemia*,Pre-diabetic,Sex by Area,Urban Women,2010,Upper Bound,,47087666,,,,Urban Women - Pre-diabetic,Women,49.59
Percentage with impaired fasting glycaemia*,Pre-diabetic,Total,Total,2010,Estimated,3.42,61288119,viz_total,Percentage with impaired fasting glycaemia*,table_total_2010,1.Total - Pre-diabetic,,
Percentage with impaired fasting glycaemia*,Pre-diabetic,Total,Total,2010,Lower Bound,2.66,47087666,,,table_total_2010,1.Total - Pre-diabetic,,
Percentage with impaired fasting glycaemia*,Pre-diabetic,Total,Total,2010,Upper Bound,4.09,93236050,,,table_total_2010,1.Total - Pre-diabetic,,
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 1,2010,Estimated,1.71,18489015,viz_age_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Age Group 1 - Diabetics,Total,2.477
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 1,2010,Lower Bound,0.29,119498856,,,,Age Group 1 - Diabetics,Total,70.98
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 1,2010,Upper Bound,3.14,5813658,,,,Age Group 1 - Diabetics,Total,66.89
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 2,2010,Estimated,3.42,20429373,viz_age_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Age Group 2 - Diabetics,Total,2.477
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 2,2010,Lower Bound,2.38,61288119,,,,Age Group 2 - Diabetics,Total,70.98
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 2,2010,Upper Bound,4.47,47087666,,,,Age Group 2 - Diabetics,Total,66.89
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 3,2010,Estimated,7.32,87723951,viz_age_2010,Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,,Age Group 3 - Diabetics,Total,2.477
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 3,2010,Lower Bound,5.51,82669133,,,,Age Group 3 - Diabetics,Total,70.98
Percentage with raised fasting blood glucose or currently on medication for raised blood glucose*,Diabetics,Age,Age Group 3,2010,Upper Bound,9.22,18489015,,,,Age Group 3 - Diabetics,Total,66.89
